"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 10 15:50:13 GMT 2024","Tue Sep 10 15:50:14 GMT 2024","1001","SAVR","Employee","Add Emplyee","","","create_savr_employee",""
"passed","Tue Sep 10 15:49:59 GMT 2024","Tue Sep 10 15:50:00 GMT 2024","1117","SAVR","Auth","KYC Verification > CAC","","","Savr CAC-Invalid/Expired Token",""
"failed","Tue Sep 10 15:50:02 GMT 2024","Tue Sep 10 15:50:03 GMT 2024","981","SAVR","Auth","Change Password","","","Change Password- Already used password",""
"failed","Tue Sep 10 15:49:51 GMT 2024","Tue Sep 10 15:49:52 GMT 2024","974","SAVR","Auth","KYC Verification > BVN","","","BVN Validation-Empty Fields",""
"failed","Tue Sep 10 15:50:14 GMT 2024","Tue Sep 10 15:50:15 GMT 2024","969","SAVR","Employee","Add Emplyee","","","create_savr_employee - Existing Email",""
"passed","Tue Sep 10 15:50:28 GMT 2024","Tue Sep 10 15:50:29 GMT 2024","1241","SAVR","Employee","Delete Employee","","","savr_delete_employee -No Auth",""
"failed","Tue Sep 10 15:49:54 GMT 2024","Tue Sep 10 15:49:56 GMT 2024","1372","SAVR","Auth","KYC Verification > CAC","","","Savr CAC Upload",""
"failed","Tue Sep 10 15:49:29 GMT 2024","Tue Sep 10 15:49:49 GMT 2024","20135","SAVR","Auth","KYC Verification > BVN","","","BVN Validation-Incomplete NIN",""
"passed","Tue Sep 10 15:50:01 GMT 2024","Tue Sep 10 15:50:02 GMT 2024","973","SAVR","Auth","Change Password","","","Change Password",""
"passed","Tue Sep 10 15:50:20 GMT 2024","Tue Sep 10 15:50:21 GMT 2024","975","SAVR","Employee","Update Employee Savinngs Amount","","","savr_update_saving_amount-No Auth",""
"passed","Tue Sep 10 15:50:17 GMT 2024","Tue Sep 10 15:50:18 GMT 2024","997","SAVR","Employee","Fund Employee","","","fund_savr_with_adminfloat_single",""
"failed","Tue Sep 10 15:50:04 GMT 2024","Tue Sep 10 15:50:05 GMT 2024","979","SAVR","Auth","Change Password","","","Change Password-Less than 6 digits new passwords",""
"failed","Tue Sep 10 15:50:23 GMT 2024","Tue Sep 10 15:50:24 GMT 2024","973","SAVR","Employee","Employee Transaction History","","","savr_employee_Empty field",""
"failed","Tue Sep 10 15:49:26 GMT 2024","Tue Sep 10 15:49:27 GMT 2024","982","SAVR","Auth","KYC Verification > BVN","","","BVN Validation-Valid BVN",""
"passed","Tue Sep 10 15:49:25 GMT 2024","Tue Sep 10 15:49:26 GMT 2024","982","SAVR","Auth","KYC Verification > NIN","","","verifyNINAtRegistration-No Auth",""
"passed","Tue Sep 10 15:50:24 GMT 2024","Tue Sep 10 15:50:25 GMT 2024","995","SAVR","Employee","Employee Transaction History","","","savr_employee_transactions-No Auth",""
"failed","Tue Sep 10 15:49:56 GMT 2024","Tue Sep 10 15:49:57 GMT 2024","968","SAVR","Auth","KYC Verification > CAC","","","Savr CAC Upload-Empty Field",""
"failed","Tue Sep 10 15:50:25 GMT 2024","Tue Sep 10 15:50:26 GMT 2024","1006","SAVR","Employee","Delete Employee","","","savr_delete_employee",""
"passed","Tue Sep 10 15:48:57 GMT 2024","Tue Sep 10 15:49:09 GMT 2024","11730","SAVR","Auth","Registration","","","Register",""
"passed","Tue Sep 10 15:49:20 GMT 2024","Tue Sep 10 15:49:21 GMT 2024","983","SAVR","Auth","Login","","","Login -Empty fields",""
"passed","Tue Sep 10 15:50:08 GMT 2024","Tue Sep 10 15:50:10 GMT 2024","1959","SAVR","Auth","Forgot Password","","","Password Reset",""
"passed","Tue Sep 10 15:49:21 GMT 2024","Tue Sep 10 15:49:22 GMT 2024","981","SAVR","Auth","KYC Verification > NIN","","","verifyNINAtRegistration",""
"passed","Tue Sep 10 15:49:27 GMT 2024","Tue Sep 10 15:49:28 GMT 2024","969","SAVR","Auth","KYC Verification > BVN","","","BVN Validation-ExIsting BVN",""
"failed","Tue Sep 10 15:49:49 GMT 2024","Tue Sep 10 15:49:50 GMT 2024","1224","SAVR","Auth","KYC Verification > BVN","","","BVN Validation-Mismatch DOB",""
"failed","Tue Sep 10 15:50:12 GMT 2024","Tue Sep 10 15:50:13 GMT 2024","984","SAVR","Dashboard","","","","savr_dashboard_summary",""
"failed","Tue Sep 10 15:50:21 GMT 2024","Tue Sep 10 15:50:22 GMT 2024","974","SAVR","Employee","Update Employee Savinngs Amount","","","savr_update_saving_amount - Inexisting Email",""
"failed","Tue Sep 10 15:49:57 GMT 2024","Tue Sep 10 15:49:58 GMT 2024","1221","SAVR","Auth","KYC Verification > CAC","","","Savr CAC Upload-Invalid CAC document",""
"passed","Tue Sep 10 15:49:15 GMT 2024","Tue Sep 10 15:49:17 GMT 2024","2216","SAVR","Auth","Login","","","Login - Valid Email",""
"passed","Tue Sep 10 15:49:58 GMT 2024","Tue Sep 10 15:49:59 GMT 2024","1109","SAVR","Auth","KYC Verification > CAC","","","Savr CAC-No Auth",""
"failed","Tue Sep 10 15:50:22 GMT 2024","Tue Sep 10 15:50:23 GMT 2024","998","SAVR","Employee","Employee Transaction History","","","savr_employee_transactions",""
"failed","Tue Sep 10 15:50:16 GMT 2024","Tue Sep 10 15:50:17 GMT 2024","968","SAVR","Employee","Add Emplyee","","","create_savr_employee - Empty fields",""
"failed","Tue Sep 10 15:49:50 GMT 2024","Tue Sep 10 15:49:51 GMT 2024","1212","SAVR","Auth","KYC Verification > BVN","","","BVN Validation-Mismatch last phone no digits",""
"passed","Tue Sep 10 15:50:10 GMT 2024","Tue Sep 10 15:50:12 GMT 2024","1302","SAVR","Auth","Forgot Password","","","Password Reset-Inexisting Email",""
"failed","Tue Sep 10 15:49:28 GMT 2024","Tue Sep 10 15:49:29 GMT 2024","986","SAVR","Auth","KYC Verification > BVN","","","BVN Validation-Invalid BVN",""
"passed","Tue Sep 10 15:49:12 GMT 2024","Tue Sep 10 15:49:13 GMT 2024","985","SAVR","Auth","Registration","","","Register-Empty Fields",""
"passed","Tue Sep 10 15:49:53 GMT 2024","Tue Sep 10 15:49:54 GMT 2024","986","SAVR","Auth","KYC Verification > BVN","","","BVN Validation- Invalid/Expired Token",""
"passed","Tue Sep 10 15:49:52 GMT 2024","Tue Sep 10 15:49:53 GMT 2024","1234","SAVR","Auth","KYC Verification > BVN","","","BVN Validation-No Auth",""
"failed","Tue Sep 10 15:50:03 GMT 2024","Tue Sep 10 15:50:04 GMT 2024","974","SAVR","Auth","Change Password","","","Change Password-Incorrect old password",""
"failed","Tue Sep 10 15:49:22 GMT 2024","Tue Sep 10 15:49:23 GMT 2024","985","SAVR","Auth","KYC Verification > NIN","","","verifyNINAtRegistration-Existing NIN",""
"failed","Tue Sep 10 15:50:06 GMT 2024","Tue Sep 10 15:50:07 GMT 2024","1218","SAVR","Auth","Change Password","","","Change Password-Empty Fields",""
"passed","Tue Sep 10 15:49:18 GMT 2024","Tue Sep 10 15:49:20 GMT 2024","1761","SAVR","Auth","Login","","","Login -Invalid Credentials",""
"failed","Tue Sep 10 15:50:15 GMT 2024","Tue Sep 10 15:50:16 GMT 2024","1239","SAVR","Employee","Add Emplyee","","","create_savr_employee - Existing Phone number",""
